group Movement-of-Society-for-Peace
Hamas_g-1474d1990-12-13.txt 0.8
Hamas_g-1539d2002-04-05.txt 1.0
Hamas_g-1142d2009-08-14.txt 1.0
Hamas_g-1150d18-01-2009.txt 1.0
Hamas_g-719d2005-08-28.txt 1.0
Hamas_g-61d2001-09-04.txt 0.909091
Hamas_g-131d2002-06-24.txt 1.0
Hamas_g-115d2002-04-05.txt 1.0
Hamas_g-1205d18-01-2009.txt 1.0
Hamas_g-1131d2007-11-29.txt 1.0
Hamas_g-1829d2014-07-17.txt 1.0
Hamas_g-1100d18-01-2009.txt 1.0
Hamas_g-493d2006-07-05.txt 0.870737
Hamas_g-2214d21-07-2014.txt 1.0
Hamas_g-2060d2014-09-23.txt 1.0
Hamas_g-1482d1993-05-30.txt 0.923077
Hamas_g-1993d2017-01-20.txt 1.0
Hamas_g-1011d18-01-2009.txt 0.999744
Hamas_g-591d16-5-2007.txt 1.0
Hamas_g-2047d2014-08-02.txt 0.999893
Hamas_g-1161d2009-09-09.txt 1.0
Hamas_g-1386d2012-08-17.txt 1.0
Hamas_g-1082d18-01-2009.txt 1.0
Hamas_g-503d23-11-2006.txt 1.0
Hamas_g-1949d2016-05-30.txt 1.0
Hamas_g-2062d2014-08-05.txt 1.0
Hamas_g-1817d2014-07-06.txt 1.0
Hamas_g-62d2001-10-26.txt 1.0
Hamas_g-932d18-01-2009.txt 0.709702
Hamas_g-2025d2014-07-29.txt 1.0
Hamas_g-1411d21-11-2012.txt 1.0
Hamas_g-1667d2007-10-29.txt 1.0
Hamas_g-1555d2002-12-10.txt 1.0
Hamas_g-1546d2002-04-05.txt 1.0
Hamas_g-1061d18-01-2009.txt 1.0
Hamas_g-1658d2003-03-13.txt 1.0
Hamas_g-980d18-01-2009.txt 0.857143
Hamas_g-1387d2012-04-30.txt 1.0
Hamas_g-1328d2011-03-08.txt 0.999994
Hamas_g-1560d8-5-2003.txt 1.0
Hamas_g-438d2006-07-03.txt 0.833333
Hamas_g-753d2008-05-13.txt 1.0
Hamas_g-419d2006-07-06.txt 1.0
Hamas_g-129d23-7-2002.txt 1.0
Hamas_g-261d28-4-2004.txt 0.99247
Hamas_g-1071d18-01-2009.txt 1.0
Hamas_g-963d18-01-2009.txt 0.998554
Hamas_g-843d2008-05-23.txt 1.0
Hamas_g-992d18-01-2009.txt 0.9
Hamas_g-1847d2014-08-07.txt 1.0
Hamas_g-1438d21-11-2012.txt 1.0
Hamas_g-2274d2014-07-23.txt 1.0
Hamas_g-1959d2016-08-08.txt 1.0
Hamas_g-787d1998-09-10.txt 0.879115
Hamas_g-527d2006-09-01.txt 1.0
Hamas_g-1037d18-01-2009.txt 0.875
Hamas_g-2011d2014-07-16.txt 0.75
Hamas_g-677d2008-03-03.txt 1.0
Hamas_g-298d2004-09-12.txt 1.0
Hamas_g-520d16-06-2007.txt 1.0
Hamas_g-679d1-3-2008.txt 0.888889
Hamas_g-275d2-6-2004.txt 1.0
Hamas_g-1045d18-01-2009.txt 0.9
Hamas_g-1332d2011-03-31.txt 1.0
Hamas_g-788d15-5-2007.txt 1.0
Hamas_g-1264d18-01-2009.txt 1.0
Hamas_g-2208d2008-05-14.txt 0.75
Hamas_g-621d2007-07-19.txt 1.0
Hamas_g-1046d18-01-2009.txt 1.0
Hamas_g-904d18-01-2009.txt 0.857143
Hamas_g-777d25-11-2006.txt 1.0
Hamas_g-1354d2011-08-07.txt 1.0
Hamas_g-351d2003-08-08.txt 1.0
Hamas_g-695d8-8-1987.txt 1.0
Hamas_g-817d2006-10-14.txt 0.75
Hamas_g-2172d18-01-2009.txt 1.0
Hamas_g-1492d1993-12-14.txt 0.818184
Hamas_g-255d2004-04-17.txt 1.0
Hamas_g-256d2004-04-17.txt 1.0
Hamas_g-285d7-9-2004.txt 1.0
Hamas_g-912d18-01-2009.txt 1.0
Hamas_g-1551d2002-03-16.txt 1.0
Hamas_g-1644d2002-09-26.txt 1.0
Hamas_g-334d2004-10-22.txt 1.0
Hamas_g-2297d2014-07-10.txt 1.0
Hamas_g-600d11-8-2002.txt 1.0
Hamas_g-219d18-9-2003.txt 1.0
Hamas_g-1796d2014-04-13.txt 1.0
Hamas_g-1252d2001-12-07.txt 1.0
Hamas_g-815d12-06-2007.txt 0.714286
Hamas_g-382d24-9-2005.txt 1.0
Hamas_g-622d2007-08-23.txt 1.0
Hamas_g-807d2008-08-08.txt 0.80668
Hamas_g-1258d15-1-2010.txt 0.834389
Hamas_g-913d18-01-2009.txt 1.0
Hamas_g-1736d2008-11-12.txt 0.750612
Hamas_g-1358d2011-08-18.txt 1.0
Hamas_g-454d2006-10-18.txt 1.0
Hamas_g-14d1994-01-04.txt 1.0
Hamas_g-1042d18-01-2009.txt 0.896481
Hamas_g-720d11-4-2008.txt 1.0
Hamas_g-755d15-5-2008.txt 1.0
Hamas_g-1756d2007-10-17.txt 1.0
Hamas_g-1666d2007-07-26.txt 0.857143
Hamas_g-1673d2007-11-26.txt 0.8015
Hamas_g-1946d2016-04-02.txt 1.0
Hamas_g-199d2003-06-27.txt 0.6
Hamas_g-2024d2014-07-29.txt 0.750004
Hamas_g-1436d21-11-2012.txt 0.999992
Hamas_g-1487d1993-11-26.txt 1.0
Hamas_g-2202d2008-12-27.txt 0.6
Hamas_g-1855d2014-07-20.txt 1.0
Hamas_g-642d2008-01-15.txt 1.0
Hamas_g-528d2007-07-05.txt 1.0
Hamas_g-757d20-5-2008.txt 1.0
Hamas_g-1739d2008-12-24.txt 0.888889
Hamas_g-1908d2015-08-29.txt 1.0
Hamas_g-1214d18-01-2009.txt 1.0
Hamas_g-744d2007-11-05.txt 0.777778
Hamas_g-1921d2015-12-23.txt 1.0
Hamas_g-620d2006-11-20.txt 1.0
Hamas_g-2032d2014-08-01.txt 1.0
Hamas_g-552d2007-08-20.txt 1.0
Hamas_g-259d24-4-2004.txt 1.0
Hamas_g-1446d21-11-2012.txt 1.0
Hamas_g-172d1-5-2003.txt 1.0
Hamas_g-536d2007-06-16.txt 1.0
Hamas_g-1651d2007-05-29.txt 1.0
Hamas_g-2168d2008-03-01.txt 0.875
Hamas_g-604d2007-06-14.txt 0.98424
Hamas_g-456d2006-06-11.txt 1.0
Hamas_g-157d7-3-2003.txt 1.0
Hamas_g-1590d2004-05-18.txt 1.0
Hamas_g-1719d2004-06-09.txt 0.768012
Hamas_g-803d2008-07-25.txt 1.0
Hamas_g-1717d2001-11-01.txt 1.0
Hamas_g-1635d2006-09-05.txt 1.0
Hamas_g-1391d30-9-2012.txt 0.857143
Hamas_g-1576d24-10-2003.txt 1.0
Hamas_g-1740d2008-12-24.txt 1.0
Hamas_g-1572d2003-09-22.txt 1.0
Hamas_g-1664d2007-09-20.txt 1.0
Hamas_g-946d18-01-2009.txt 0.8
Hamas_g-4d1993-09-12.txt 0.90004
Hamas_g-434d2006-08-18.txt 1.0
Hamas_g-144d2003-01-17.txt 0.857144
Hamas_g-1134d2002-08-05.txt 0.733337
Hamas_g-844d20-5-2008.txt 1.0
Hamas_g-1785d2009-01-04.txt 1.0
Hamas_g-1430d21-11-2012.txt 0.941277
Hamas_g-429d2-3-1985.txt 0.909801
Hamas_g-889d24-12-2008.txt 1.0
Hamas_g-1395d2012-10-24.txt 1.0
Hamas_g-650d2006-10-14.txt 0.875
Hamas_g-1598d2004-07-27.txt 1.0
Hamas_g-1687d2007-09-27.txt 0.777778
Hamas_g-379d2005-07-17.txt 1.0
Hamas_g-2310d18-01-2009.txt 0.978067
Hamas_g-593d2004-11-29.txt 1.0
Hamas_g-1040d2008-12-27.txt 0.750001
Hamas_g-1443d21-11-2012.txt 1.0
Hamas_g-2086d2009-01-13.txt 0.509916
Hamas_g-575d2001-10-26.txt 0.89356
Hamas_g-2215d2006-11-07.txt 0.857101
Hamas_g-478d2006-10-31.txt 1.0
Hamas_g-584d2007-02-03.txt 0.889211
Hamas_g-2061d2014-09-23.txt 1.0
Hamas_g-610d2007-10-19.txt 0.883998
Hamas_g-452d2006-08-03.txt 1.0
Hamas_g-893d18-01-2009.txt 0.888889
Hamas_g-1233d18-01-2009.txt 1.0
Hamas_g-264d12-5-2004.txt 0.799999
Hamas_g-420d2006-07-06.txt 1.0
Hamas_g-1227d2009-12-23.txt 1.0
Hamas_g-2170d2014-07-24.txt 1.0
Hamas_g-127d31-10-2002.txt 1.0
Hamas_g-201d2003-08-21.txt 1.0
Hamas_g-681d2008-05-29.txt 1.0
Hamas_g-1177d18-01-2009.txt 0.833333
Hamas_g-1526d2002-04-08.txt 1.0
Hamas_g-2158d2014-07-24.txt 1.0
Hamas_g-1405d21-11-2012.txt 1.0
Hamas_g-105d2002-06-18.txt 1.0
Hamas_g-70d2002-10-31.txt 1.0
Hamas_g-1869d2004-10-28.txt 1.0
Hamas_g-706d2008-01-05.txt 0.75
Hamas_g-148d15-2-2003.txt 1.0
Hamas_g-1276d2007-10-27.txt 1.0
Hamas_g-265d2004-04-10.txt 1.0
Hamas_g-1614d2005-01-06.txt 1.0
Hamas_g-606d8-11-2006.txt 1.0
Hamas_g-35d2001-11-24.txt 1.0
Hamas_g-2157d18-01-2009.txt 1.0
Hamas_g-11d1994-04-30.txt 1.0
Hamas_g-1477d1993-06-27.txt 0.833323
Hamas_g-1743d18-01-2009.txt 0.9
Hamas_g-1716d3-1-2008.txt 1.0
Hamas_g-1929d26-01-2016.txt 1.0
Hamas_g-1857d2014-07-20.txt 0.875086
Hamas_g-1552d2002-01-24.txt 1.0
Hamas_g-1228d18-01-2009.txt 1.0
Hamas_g-1782d2009-01-16.txt 0.857194
Hamas_g-332d18-8-2004.txt 1.0
Hamas_g-1783d2011-04-02.txt 1.0
Hamas_g-1257d2010-01-11.txt 1.0
Hamas_g-1125d2008-02-05.txt 1.0
Hamas_g-54d5-2-2001.txt 0.962963
Hamas_g-372d2005-07-15.txt 1.0
Hamas_g-69d2002-04-06.txt 1.0
Hamas_g-364d2005-05-27.txt 0.99996
Hamas_g-1795d2014-03-28.txt 0.75
Hamas_g-1255d18-01-2009.txt 1.0
Hamas_g-2000d2014-07-30.txt 1.0
Hamas_g-943d18-01-2009.txt 0.888647
Hamas_g-155d16-2-2003.txt 0.999904
Hamas_g-1188d18-01-2009.txt 1.0
Hamas_g-1057d18-01-2009.txt 0.888889
Hamas_g-852d2007-08-14.txt 0.89014
Hamas_g-1569d1993-05-19.txt 1.0
Hamas_g-465d20-7-2006.txt 1.0
Hamas_g-392d2005-11-04.txt 1.0
Hamas_g-2191d18-01-2009.txt 1.0
Hamas_g-1006d18-01-2009.txt 0.773557
Hamas_g-951d18-01-2009.txt 1.0
Hamas_g-1301d18-01-2009.txt 1.0
Hamas_g-358d2002-03-28.txt 1.0
Hamas_g-1377d2012-06-03.txt 0.857077
Hamas_g-5d1992-08-13.txt 1.0
Hamas_g-994d18-01-2009.txt 1.0
Hamas_g-328d2004-09-29.txt 1.0
Hamas_g-462d2006-06-26.txt 0.666668
Hamas_g-427d19-7-2006.txt 1.0
Hamas_g-439d2006-08-10.txt 1.0
Hamas_g-867d2007-12-01.txt 1.0
Hamas_g-221d20-10-2003.txt 1.0
Hamas_g-387d1997-07-14.txt 1.0
Hamas_g-1676d2008-02-05.txt 1.0
Hamas_g-159d15-5-1973.txt 1.0
Hamas_g-511d12-8-1982.txt 1.0
Hamas_g-266d2004-05-20.txt 1.0
Hamas_g-514d2007-06-14.txt 1.0
Hamas_g-1124d18-01-2009.txt 0.800221
Hamas_g-2225d21-11-2012.txt 1.0
Hamas_g-2094d17-1-1973.txt 1.0
Hamas_g-1091d18-01-2009.txt 1.0
Hamas_g-1766d18-01-2009.txt 1.0
Hamas_g-466d2006-06-26.txt 1.0
Hamas_g-2221d18-01-2009.txt 1.0
Hamas_g-113d2002-04-05.txt 1.0
Hamas_g-1689d2008-04-01.txt 0.907043
Hamas_g-1561d11-3-2003.txt 1.0
Hamas_g-1531d2002-01-24.txt 1.0
Hamas_g-1915d2015-10-16.txt 1.0
Hamas_g-2154d2009-01-17.txt 0.8
Hamas_g-1784d2011-04-02.txt 0.997645
Hamas_g-746d2008-05-06.txt 0.8
Hamas_g-393d2-11-2005.txt 1.0
Hamas_g-1537d2002-10-29.txt 1.0
Hamas_g-841d2-1-2008.txt 1.0
Hamas_g-1192d18-01-2009.txt 1.0
Hamas_g-235d2004-02-12.txt 1.0
Hamas_g-1665d2006-11-01.txt 1.0
Hamas_g-2055d2014-08-05.txt 0.800001
Hamas_g-861d26-5-2007.txt 1.0
Hamas_g-489d2004-12-07.txt 0.857143
Hamas_g-1243d18-01-2009.txt 0.999966
Hamas_g-1103d2009-07-01.txt 1.0
Hamas_g-1314d2010-10-08.txt 1.0
Hamas_g-1304d30-7-2010.txt 0.778542
Hamas_g-1563d2003-04-03.txt 1.0
Hamas_g-401d2004-10-21.txt 0.701512
Hamas_g-343d2004-11-10.txt 1.0
Hamas_g-534d2006-12-21.txt 1.0
Hamas_g-1581d24-12-2003.txt 1.0
Hamas_g-1209d1-9-1970.txt 0.888889
Hamas_g-1833d2014-07-21.txt 1.0
Hamas_g-1090d18-01-2009.txt 1.0
Hamas_g-1410d21-11-2012.txt 1.0
Hamas_g-1612d10-11-2004.txt 1.0
Hamas_g-1617d2004-12-23.txt 1.0
Hamas_g-1428d21-11-2012.txt 1.0
Hamas_g-1299d2010-04-23.txt 1.0
Hamas_g-1083d18-01-2009.txt 1.0
Hamas_g-1873d2002-11-26.txt 1.0
Hamas_g-1733d2007-07-22.txt 0.875
Hamas_g-1127d30-10-2007.txt 1.0
Hamas_g-1934d02-02-2016.txt 1.0
Hamas_g-952d18-01-2009.txt 0.970211
Hamas_g-968d18-01-2009.txt 0.734432
Hamas_g-2303d2014-08-24.txt 1.0
Hamas_g-365d2004-03-30.txt 1.0
Hamas_g-1095d18-01-2009.txt 1.0
Hamas_g-287d7-9-2004.txt 1.0
Hamas_g-498d2007-02-06.txt 0.833333
Hamas_g-692d2008-03-01.txt 0.833333
Hamas_g-1439d21-11-2012.txt 1.0
Hamas_g-212d2003-09-05.txt 0.833333
Hamas_g-542d2001-11-08.txt 0.75
Hamas_g-2018d2014-07-19.txt 1.0
Hamas_g-1604d2004-09-30.txt 0.875
Hamas_g-1923d2016-01-15.txt 1.0
Hamas_g-700d2008-03-01.txt 0.714398
Hamas_g-933d18-01-2009.txt 0.818182
Hamas_g-725d18-4-2008.txt 1.0
Hamas_g-736d2008-04-17.txt 0.666667
Hamas_g-1456d2013-08-13.txt 0.883091
Hamas_g-461d2001-05-18.txt 1.0
Hamas_g-630d2008-01-15.txt 1.0
Hamas_g-2296d2014-07-26.txt 1.0
Hamas_g-693d2008-02-27.txt 0.835858
Hamas_g-1750d18-01-2009.txt 0.899861
Hamas_g-973d18-01-2009.txt 0.888681
Hamas_g-539d2007-07-05.txt 1.0
Hamas_g-1876d2005-12-21.txt 1.0
Hamas_g-297d2004-10-01.txt 0.888919
Hamas_g-347d2004-02-09.txt 1.0
Hamas_g-847d1-1-2001.txt 1.0
Hamas_g-1678d2008-03-01.txt 0.857143
Hamas_g-1638d2005-02-09.txt 1.0
Hamas_g-2226d18-01-2009.txt 0.99439
Hamas_g-1223d25-5-2007.txt 1.0
Hamas_g-1971d2016-12-07.txt 1.0
Hamas_g-918d18-01-2009.txt 1.0
Hamas_g-1424d21-11-2012.txt 1.0
Hamas_g-132d2002-03-11.txt 1.0
Hamas_g-213d7-9-2003.txt 1.0
Hamas_g-685d9-11-1988.txt 1.0
Hamas_g-161d2003-03-08.txt 1.0
Hamas_g-879d2008-11-04.txt 1.0
Hamas_g-1166d2009-09-20.txt 0.888889
Hamas_g-1502d1994-03-17.txt 0.714297
Hamas_g-394d10-11-2005.txt 1.0
Hamas_g-1425d21-11-2012.txt 1.0
Hamas_g-473d2006-12-10.txt 1.0
Hamas_g-617d2007-12-04.txt 0.888889
Hamas_g-1777d2009-01-13.txt 1.0
Hamas_g-1215d18-01-2009.txt 1.0
Hamas_g-771d12-6-2008.txt 1.0
Hamas_g-1397d2012-11-14.txt 1.0
Hamas_g-1961d2016-08-14.txt 0.800001
Hamas_g-1607d1994-07-11.txt 1.0
Hamas_g-1813d2014-06-29.txt 1.0
Hamas_g-1814d2014-07-06.txt 1.0
Hamas_g-9d1993-11-24.txt 1.0
Hamas_g-1834d2014-07-24.txt 1.0
Hamas_g-1390d27-9-2012.txt 1.0
Hamas_g-353d2003-05-07.txt 1.0
Hamas_g-404d2003-01-24.txt 1.0
Hamas_g-1230d18-01-2009.txt 1.0
Hamas_g-57d2001-08-05.txt 1.0
Hamas_g-748d2008-01-30.txt 0.928852
Hamas_g-538d2007-07-05.txt 1.0
Hamas_g-856d2006-10-13.txt 0.75
Hamas_g-831d2007-12-05.txt 0.75
Hamas_g-1841d2014-07-21.txt 0.751414
Hamas_g-858d2007-10-22.txt 1.0
Hamas_g-2195d2014-07-29.txt 1.0
Hamas_g-1775d2007-11-27.txt 0.857143
Hamas_g-974d18-01-2009.txt 0.79017
Hamas_g-1169d2007-06-06.txt 0.692569
Hamas_g-1204d2009-11-01.txt 1.0
Hamas_g-1189d18-01-2009.txt 1.0
Hamas_g-948d18-01-2009.txt 0.888889
Hamas_g-1772d1994-10-14.txt 1.0
Hamas_g-315d1-10-2004.txt 1.0
Hamas_g-1634d2006-09-09.txt 1.0
Hamas_g-1709d8-8-2007.txt 1.0
Hamas_g-2091d18-01-2009.txt 1.0
Hamas_g-1460d28-9-2013.txt 1.0
Hamas_g-1340d2011-04-08.txt 1.0
Hamas_g-2041d2014-08-01.txt 1.0
Hamas_g-306d2004-09-30.txt 1.0
Hamas_g-1663d2003-12-18.txt 0.994429
Hamas_g-1123d24-7-2009.txt 1.0
Hamas_g-821d10-9-2003.txt 0.857143
Hamas_g-627d2004-09-26.txt 1.0
Hamas_g-1274d2010-02-22.txt 1.0
Hamas_g-1496d1994-03-08.txt 1.0
Hamas_g-2306d2014-07-27.txt 1.0
Hamas_g-1905d2015-09-06.txt 1.0
Hamas_g-1584d2004-03-24.txt 1.0
Hamas_g-1050d18-01-2009.txt 0.66666
Hamas_g-68d2001-12-17.txt 1.0
Hamas_g-357d1996-03-02.txt 1.0
Hamas_g-897d18-01-2009.txt 1.0
Hamas_g-1763d2002-04-07.txt 1.0
Hamas_g-1700d2008-02-17.txt 1.0
Hamas_g-945d18-01-2009.txt 0.900003
Hamas_g-759d2002-05-07.txt 1.0
Hamas_g-1268d18-01-2009.txt 1.0
Hamas_g-397d14-3-2002.txt 1.0
Hamas_g-1111d18-01-2009.txt 1.0
Hamas_g-484d7-3-2004.txt 1.0
Hamas_g-1559d12-2-2003.txt 1.0
Hamas_g-1327d18-01-2009.txt 1.0
Hamas_g-1770d2010-03-05.txt 0.881337
Hamas_g-1475d1992-10-28.txt 0.909091
Hamas_g-690d1-3-2008.txt 1.0
Hamas_g-1326d1994-01-14.txt 1.0
Hamas_g-1582d2-2-2004.txt 1.0
Hamas_g-339d10-11-2004.txt 0.999999
Hamas_g-1191d2006-10-18.txt 1.0
Hamas_g-405d2006-01-05.txt 1.0
Hamas_g-464d2006-12-13.txt 1.0
Hamas_g-272d15-7-2004.txt 1.0
Hamas_g-1234d18-01-2009.txt 0.999984
Hamas_g-289d7-9-2004.txt 1.0
Hamas_g-228d2003-03-25.txt 1.0
Hamas_g-138d9-8-2001.txt 1.0
Hamas_g-2227d2014-07-18.txt 1.0
Hamas_g-2022d2014-07-25.txt 0.875
Hamas_g-814d2008-02-17.txt 1.0
Hamas_g-1704d2008-05-23.txt 0.833333
Hamas_g-100d11-6-2002.txt 1.0
Hamas_g-2299d2014-07-18.txt 1.0
Hamas_g-1455d2013-06-30.txt 1.0
Hamas_g-1020d18-01-2009.txt 0.909091
Hamas_g-1640d2006-05-08.txt 1.0
Hamas_g-1016d18-01-2009.txt 0.716402
Hamas_g-2199d2014-07-20.txt 1.0
Hamas_g-360d1996-02-25.txt 1.0
Hamas_g-2083d2008-12-27.txt 0.714286
Hamas_g-515d2007-03-30.txt 1.0
Hamas_g-2179d2014-07-23.txt 1.0
Hamas_g-1504d1998-01-01.txt 1.0
Hamas_g-1727d2008-02-05.txt 0.957652
Hamas_g-870d2008-01-12.txt 1.0
Hamas_g-1007d18-01-2009.txt 0.888889
Hamas_g-248d14-3-2004.txt 0.912726
Hamas_g-421d2006-07-06.txt 1.0
Hamas_g-1523d2002-09-26.txt 1.0
Hamas_g-1334d2011-04-02.txt 1.0
Hamas_g-1047d18-01-2009.txt 0.9
Hamas_g-987d18-01-2009.txt 0.90909
Hamas_g-293d7-9-2004.txt 0.875
Hamas_g-909d18-01-2009.txt 0.952932
Hamas_g-2090d2009-01-17.txt 0.833334
Hamas_g-518d2007-06-14.txt 1.0
Hamas_g-1654d2006-08-18.txt 1.0
Hamas_g-2313d18-01-2009.txt 1.0
Hamas_g-661d2008-02-07.txt 1.0
Hamas_g-1175d18-01-2009.txt 0.999903
Hamas_g-1093d18-01-2009.txt 1.0
Hamas_g-2162d18-01-2009.txt 0.714287
Hamas_g-1180d30-7-1997.txt 1.0
Hamas_g-2239d18-01-2009.txt 0.833333
Hamas_g-1317d2010-11-06.txt 1.0
Hamas_g-1104d2009-06-04.txt 1.0
Hamas_g-1499d1994-05-24.txt 0.952158
Hamas_g-139d2002-03-31.txt 1.0
Hamas_g-509d2007-01-28.txt 0.5
Hamas_g-752d2008-05-11.txt 1.0
Hamas_g-988d18-01-2009.txt 1.0
Hamas_g-45d2001-04-11.txt 1.0
Hamas_g-1902d2015-08-23.txt 1.0
Hamas_g-967d18-01-2009.txt 1.0
Hamas_g-1429d21-11-2012.txt 1.0
Hamas_g-1371d2012-02-05.txt 1.0
Hamas_g-1641d2004-10-25.txt 1.0
Hamas_g-243d2004-03-07.txt 1.0
Hamas_g-181d17-3-3003.txt 1.0
Hamas_g-312d30-9-2004.txt 1.0
Hamas_g-1843d20-7-2014.txt 1.0
Hamas_g-2250d2014-07-20.txt 1.0
Hamas_g-402d2002-07-28.txt 1.0
Hamas_g-899d18-01-2009.txt 0.714286
Hamas_g-855d2007-11-20.txt 1.0
Hamas_g-1401d21-11-2012.txt 0.916793
Hamas_g-342d13-10-2004.txt 1.0
Hamas_g-1143d2009-08-14.txt 1.0
Hamas_g-794d2007-12-20.txt 1.0
Hamas_g-715d22-5-2007.txt 1.0
Hamas_g-2072d2014-08-05.txt 1.0
Hamas_g-1594d2004-06-26.txt 1.0
Hamas_g-24d1998-03-29.txt 0.999855
Hamas_g-1350d2011-06-22.txt 0.666667
Hamas_g-1449d21-11-2012.txt 0.602674
Hamas_g-687d2008-03-01.txt 0.833333
Hamas_g-409d2001-06-22.txt 0.552521
Hamas_g-236d2004-02-22.txt 1.0
Hamas_g-1480d1992-05-24.txt 0.75
Hamas_g-1513d2001-09-11.txt 1.0
Hamas_g-2238d2007-07-05.txt 1.0
Hamas_g-1030d18-01-2009.txt 0.714286
Hamas_g-1013d18-01-2009.txt 0.899486
Hamas_g-944d18-01-2009.txt 1.0
Hamas_g-1490d1993-09-13.txt 1.0
Hamas_g-1216d18-01-2009.txt 1.0
Hamas_g-1242d2007-01-29.txt 1.0
Hamas_g-947d18-01-2009.txt 0.777778
Hamas_g-1279d2001-07-25.txt 1.0
Hamas_g-217d10-9-2003.txt 0.900001
Hamas_g-1851d2014-07-03.txt 1.0
Hamas_g-170d16-4-2003.txt 1.0
Hamas_g-423d2006-07-06.txt 1.0
Hamas_g-898d18-01-2009.txt 1.0
Hamas_g-72d2002-03-11.txt 1.0
Hamas_g-384d24-9-2005.txt 1.0
Hamas_g-46d19-10-2001.txt 1.0
Hamas_g-1554d8-6-2002.txt 1.0
Hamas_g-984d18-01-2009.txt 1.0
Hamas_g-638d2008-01-15.txt 1.0
Hamas_g-1023d18-01-2009.txt 0.999933
Hamas_g-1762d2001-11-12.txt 1.0
Hamas_g-2045d2014-08-02.txt 1.0
Hamas_g-1675d2007-10-01.txt 1.0
Hamas_g-1691d2008-05-28.txt 1.0
Hamas_g-507d2006-07-26.txt 1.0
Hamas_g-1728d2007-08-14.txt 1.0
Hamas_g-1331d2011-03-17.txt 1.0
Hamas_g-1887d2015-02-28.txt 1.0
Hamas_g-1547d2002-12-23.txt 1.0
Hamas_g-2286d2014-08-01.txt 1.0
Hamas_g-2013d2014-07-17.txt 1.0
Hamas_g-989d18-01-2009.txt 0.917503
Hamas_g-1399d21-11-2012.txt 1.0
Hamas_g-40d2001-09-22.txt 1.0
Hamas_g-283d7-9-2004.txt 1.0
Hamas_g-1686d2008-01-25.txt 0.888889
Hamas_g-1375d2012-05-07.txt 0.850861
Hamas_g-850d2007-12-20.txt 0.888889
Hamas_g-1987d2014-07-17.txt 0.888889
Hamas_g-1114d18-01-2009.txt 1.0
Hamas_g-1182d2009-10-13.txt 1.0
Hamas_g-174d1-5-2003.txt 0.904541
Hamas_g-896d18-01-2009.txt 1.0
Hamas_g-1473d2014-03-21.txt 1.0
Hamas_g-1695d19-4-2008.txt 1.0
Hamas_g-1734d2008-11-12.txt 0.888889
Hamas_g-2209d2014-08-13.txt 1.0
Hamas_g-1211d18-01-2009.txt 1.0
Hamas_g-1606d9-10-2004.txt 0.999992
Hamas_g-1611d10-11-2004.txt 1.0
Hamas_g-1771d2003-12-02.txt 1.0
Hamas_g-1069d18-01-2009.txt 1.0
Hamas_g-84d2002-03-09.txt 1.0
Hamas_g-1670d27-06-2007.txt 0.999953
Hamas_g-1263d2008-08-02.txt 0.833333
Hamas_g-59d2001-07-17.txt 1.0
Hamas_g-1533d2001-03-23.txt 1.0
Hamas_g-2300d18-01-2009.txt 1.0
Hamas_g-888d24-12-2008.txt 1.0
Hamas_g-773d2008-06-12.txt 1.0
Hamas_g-740d26-5-2007.txt 1.0
Hamas_g-562d12-06-2007.txt 1.0
Hamas_g-1922d2015-12-28.txt 1.0
Hamas_g-763d2008-06-11.txt 1.0
Hamas_g-1338d2011-04-08.txt 1.0
Hamas_g-747d2007-09-27.txt 0.7
Hamas_g-960d18-01-2009.txt 0.875
Hamas_g-702d2008-03-01.txt 0.833343
Hamas_g-1174d18-01-2009.txt 1.0
Hamas_g-2087d2009-01-13.txt 1.0
Hamas_g-1d1990-01-08.txt 1.0
Hamas_g-2295d18-01-2009.txt 1.0
Hamas_g-81d2002-01-09.txt 1.0
Hamas_g-1972d2016-12-07.txt 1.0
Hamas_g-2159d2017-07-25.txt 1.0
Hamas_g-86d2002-08-04.txt 1.0
Hamas_g-6d1993-09-13.txt 1.0
Hamas_g-1362d2011-10-03.txt 1.0
Hamas_g-1167d2009-08-25.txt 1.0
Hamas_g-1541d2002-06-08.txt 0.9
Hamas_g-1005d18-01-2009.txt 0.857143
Hamas_g-2269d2014-07-19.txt 1.0
Hamas_g-919d18-01-2009.txt 0.933333
Hamas_g-2034d2014-08-01.txt 1.0
Hamas_g-2074d2014-08-08.txt 1.0
Hamas_g-829d2006-11-07.txt 0.888833
Hamas_g-1126d18-01-2009.txt 1.0
Hamas_g-937d18-01-2009.txt 0.847119
Hamas_g-1102d18-01-2009.txt 1.0
Hamas_g-1176d27-12-2008.txt 1.0
Hamas_g-1744d18-01-2009.txt 0.777778
Hamas_g-1079d18-01-2009.txt 1.0
Hamas_g-1171d2006-11-05.txt 0.818181
Hamas_g-1213d18-01-2009.txt 1.0
Hamas_g-1208d31-12-1979.txt 1.0
Hamas_g-1935d02-02-2016.txt 0.875
Hamas_g-859d2007-05-17.txt 1.0
Hamas_g-1112d18-01-2009.txt 1.0
Hamas_g-87d2002-04-05.txt 1.0
Hamas_g-442d16-7-2006.txt 1.0
Hamas_g-406d2002-01-10.txt 0.500142
Hamas_g-430d11-12-1987.txt 1.0
Hamas_g-1225d18-01-2009.txt 1.0
Hamas_g-986d18-01-2009.txt 0.714286
